"Unique Key","Created Date","Closed Date","Agency","Agency Name","Complaint Type","Descriptor","Location Type","Incident Zip","Incident Address","Street Name","Cross Street 1","Cross Street 2","Intersection Street 1","Intersection Street 2","Address Type","City","Landmark","Facility Type","Status","Due Date","Resolution Description","Resolution Action Updated Date","Community Board","BBL","Borough","X Coordinate (State Plane)","Y Coordinate (State Plane)","Open Data Channel Type","Park Facility Name","Park Borough","Vehicle Type","Taxi Company Borough","Taxi Pick Up Location","Bridge Highway Name","Bridge Highway Direction","Road Ramp","Bridge Highway Segment","Latitude","Longitude","Location"
"39673925","07/07/2018 11:10:27 AM","07/09/2018 01:47:39 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11206","304 BOERUM STREET","BOERUM STREET","WHITE STREET","BOGART STREET",,,"ADDRESS","BROOKLYN",,"N/A","Closed","08/21/2018 11:10:27 AM","The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection by the Department. The Department may contact you if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311.  Please note your Service Request number for future reference.","07/09/2018 01:47:39 PM","01 BROOKLYN","3030830006","BROOKLYN","1,002,155","196,771","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.70674958422","-73.93541993266","(40.706749584221065, -73.9354199326568)"
"39665339","07/06/2018 10:26:39 PM","07/09/2018 11:00:59 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11414","133-40 79 STREET","79 STREET","SOUTH CONDUIT AVENUE","LINDEN BOULEVARD",,,"ADDRESS","Howard Beach",,"N/A","Closed","08/20/2018 10:26:40 PM","The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection by the Department. The Department may contact you if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311.  Please note your Service Request number for future reference.","07/09/2018 11:00:59 AM","10 QUEENS","4113580001","QUEENS","1,024,008","184,077","ONLINE","Unspecified","QUEENS",,,,,,,,"40.6718363142","-73.85667516423","(40.67183631419698, -73.8566751642254)"
"39657604","07/06/2018 11:50:45 AM","07/06/2018 12:53:09 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10309","6736 HYLAN BOULEVARD","HYLAN BOULEVARD","RICHARD AVENUE","BUTLER BOULEVARD",,,"ADDRESS","STATEN ISLAND",,"N/A","Closed","08/20/2018 11:50:45 AM","The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection by the Department. The Department may contact you if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311.  Please note your Service Request number for future reference.","07/06/2018 12:53:09 PM","03 STATEN ISLAND","5077340050","STATEN ISLAND","920,769","124,465","PHONE","Unspecified","STATEN ISLAND",,,,,,,,"40.50807558225","-74.22828425668","(40.508075582247756, -74.2282842566751)"
"39663079","07/06/2018 08:29:47 AM","07/06/2018 12:23:28 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11213","1545 ATLANTIC AVENUE","ATLANTIC AVENUE","ALBANY AVENUE","TROY AVENUE",,,"ADDRESS","BROOKLYN",,"N/A","Closed","08/20/2018 08:29:47 AM","The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection by the Department. The Department may contact you if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311.  Please note your Service Request number for future reference.","07/06/2018 12:23:28 PM","03 BROOKLYN","3017050001","BROOKLYN","1,001,713","186,219","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.67778767262","-73.93704149956","(40.677787672619, -73.93704149956389)"
"39643505","07/04/2018 04:35:43 PM","07/05/2018 04:08:58 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11213","127 UTICA AVENUE","UTICA AVENUE","BERGEN STREET","ST MARKS AVENUE",,,"ADDRESS","BROOKLYN",,"N/A","Closed","08/18/2018 04:35:43 PM","The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection by the Department. The Department may contact you if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311.  Please note your Service Request number for future reference.","07/05/2018 04:08:58 PM","08 BROOKLYN","3013550001","BROOKLYN","1,003,509","185,018","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.67448747425","-73.93056990303","(40.67448747424628, -73.93056990303435)"
"39630408","07/04/2018 02:06:40 AM","07/05/2018 02:16:48 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11354","133-51 39 AVENUE","39 AVENUE","COLLEGE POINT BOULEVARD","PRINCE STREET",,,"ADDRESS","Flushing",,"N/A","Closed","08/18/2018 02:06:41 AM","The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection by the Department. The Department may contact you if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311.  Please note your Service Request number for future reference.","07/05/2018 02:16:48 PM","07 QUEENS","4049720057","QUEENS","1,030,199","215,889","ONLINE","Unspecified","QUEENS",,,,,,,,"40.75912251132","-73.8341399483","(40.75912251132285, -73.83413994830478)"
"39638774","07/03/2018 12:16:39 PM","07/05/2018 12:44:10 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11106","21-34 BROADWAY","BROADWAY","21 STREET","23 STREET",,,"ADDRESS","Astoria",,"N/A","Closed","08/17/2018 12:16:39 PM","The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection by the Department. The Department may contact you if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311.  Please note your Service Request number for future reference.","07/05/2018 12:44:10 PM","01 QUEENS","4005550029","QUEENS","1,003,233","218,028","PHONE","Unspecified","QUEENS",,,,,,,,"40.76509253436","-73.93147180514","(40.765092534361536, -73.93147180513743)"
"39636425","07/03/2018 07:47:42 AM","07/03/2018 10:29:27 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10471","6048 RIVERDALE AVENUE","RIVERDALE AVENUE","WEST 260 STREET","WEST 261 STREET",,,"ADDRESS","BRONX",,"N/A","Closed","08/17/2018 07:47:42 AM","The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection by the Department. The Department may contact you if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311.  Please note your Service Request number for future reference.","07/03/2018 10:29:27 AM","08 BRONX","2058800703","BRONX","1,010,979","270,751","PHONE","Unspecified","BRONX",,,,,,,,"40.9097817305","-73.90329883256","(40.90978173049962, -73.90329883256156)"
"39628032","07/02/2018 03:04:10 PM","07/03/2018 09:42:21 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10471","6050 RIVERDALE AVENUE","RIVERDALE AVENUE","WEST 260 STREET","WEST 261 STREET",,,"ADDRESS","BRONX",,"N/A","Closed","08/16/2018 03:04:10 PM","The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection by the Department. The Department may contact you if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311.  Please note your Service Request number for future reference.","07/03/2018 09:42:21 AM","08 BRONX","2058800703","BRONX","1,010,983","270,768","PHONE","Unspecified","BRONX",,,,,,,,"40.90982837781","-73.90328429332","(40.90982837781004, -73.90328429331957)"
"39627886","07/02/2018 08:48:37 AM","07/03/2018 04:43:39 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11233","225 MACDONOUGH STREET","MACDONOUGH STREET","MARCUS GARVEY BOULEVARD","LEWIS AVENUE",,,"ADDRESS","BROOKLYN",,"N/A","Closed","08/16/2018 08:48:37 AM","The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection by the Department. The Department may contact you if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311.  Please note your Service Request number for future reference.","07/03/2018 04:43:39 PM","03 BROOKLYN","3016690070","BROOKLYN","1,001,734","187,680","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.68179774388","-73.93696199881","(40.68179774388059, -73.93696199880567)"
"39624203","07/02/2018 08:18:35 AM","07/03/2018 09:41:08 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10471","6048 RIVERDALE AVENUE","RIVERDALE AVENUE","WEST 260 STREET","WEST 261 STREET",,,"ADDRESS","BRONX",,"N/A","Closed","08/16/2018 08:18:35 AM","The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection by the Department. The Department may contact you if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311.  Please note your Service Request number for future reference.","07/03/2018 09:41:08 AM","08 BRONX","2058800703","BRONX","1,010,979","270,751","PHONE","Unspecified","BRONX",,,,,,,,"40.9097817305","-73.90329883256","(40.90978173049962, -73.90329883256156)"
"39600132","06/29/2018 07:06:01 AM","06/29/2018 03:29:19 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10471","6048 RIVERDALE AVENUE","RIVERDALE AVENUE","WEST 260 STREET","WEST 261 STREET",,,"ADDRESS","BRONX",,"N/A","Closed","08/13/2018 07:06:01 AM","The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection by the Department. The Department may contact you if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311.  Please note your Service Request number for future reference.","06/29/2018 03:29:19 PM","08 BRONX","2058800703","BRONX","1,010,979","270,751","PHONE","Unspecified","BRONX",,,,,,,,"40.9097817305","-73.90329883256","(40.90978173049962, -73.90329883256156)"
"39580202","06/27/2018 04:43:02 PM","06/29/2018 01:29:50 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10027","157 WEST  124 STREET","WEST  124 STREET","LENOX AVENUE","7 AVENUE",,,"ADDRESS","NEW YORK",,"N/A","Closed","08/11/2018 04:43:02 PM","The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection by the Department. The Department may contact you if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311.  Please note your Service Request number for future reference.","06/29/2018 01:29:50 PM","10 MANHATTAN","1019090007","MANHATTAN","998,780","233,568","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.80775411331","-73.94751341516","(40.80775411330977, -73.94751341515938)"
"39580252","06/27/2018 04:17:37 PM","06/28/2018 05:02:20 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11378","c/o 63rd Street, Maurice Ave","63rd Street, Maurice Ave","54 AVENUE","MAURICE AVENUE","MAURICE AVENUE","54 AVENUE","ADDRESS","MASPETH",,"N/A","Closed","08/11/2018 04:17:37 PM","The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection by the Department. The Department may contact you if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311.  Please note your Service Request number for future reference.","06/28/2018 05:02:20 PM","02 QUEENS",,"QUEENS","1,010,380","204,710","PHONE","Unspecified","QUEENS",,,,,,,,"40.7285197546","-73.90572305998","(40.728519754603866, -73.90572305998118)"
"39583583","06/27/2018 01:49:09 PM","06/28/2018 04:42:56 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10451","979 BROOK AVENUE","BROOK AVENUE","EAST 163 STREET","EAST 164 STREET",,,"ADDRESS","BRONX",,"N/A","Closed","08/11/2018 01:49:11 PM","The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection by the Department. The Department may contact you if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311.  Please note your Service Request number for future reference.","06/28/2018 04:42:56 PM","03 BRONX","2023910052","BRONX","1,008,695","240,225","ONLINE","Unspecified","BRONX",,,,,,,,"40.82600383199","-73.9116733243","(40.82600383198548, -73.91167332429777)"
